,crn,date,subj,sub_num,course,location,section,description,instructor,credit
2544,@,TBA,MUS,131G,MUS 131G,TBA,001,Cello,"Lamb, S",2.0
2545,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2546,@,TBA,MUS,131H,MUS 131H,TBA,001,Double Bass,"Schwagerus, M",2.0
2547,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2548,@,TBA,MUS,131H,MUS 131H,TBA,001,Double Bass,"Schwagerus, M",2.0
2549,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2550,@,TBA,MUS,131I,MUS 131I,TBA,001,Flute,"Pelinka, S",2.0
2551,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2552,@,TBA,MUS,131I,MUS 131I,TBA,001,Flute,"Pelinka, S",2.0
2553,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2554,@,TBA,MUS,131J,MUS 131J,TBA,001,Oboe,"Bruckmann, K",2.0
2555,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2556,@,TBA,MUS,131J,MUS 131J,TBA,001,Oboe,"Bruckmann, K",2.0
2557,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2558,@,TBA,MUS,131K,MUS 131K,TBA,001,Clarinet,"Lavin, A",2.0
2559,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2560,@,TBA,MUS,131K,MUS 131K,TBA,001,Clarinet,"Lavin, A",2.0
2561,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2562,@,TBA,MUS,131L,MUS 131L,TBA,001,Bassoon,"Granger, D",2.0
2563,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2564,@,TBA,MUS,131L,MUS 131L,TBA,001,Bassoon,"Granger, D",2.0
2565,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2566,@,TBA,MUS,131M,MUS 131M,TBA,001,French Horn,"Nowlen, P",2.0
2567,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2568,@,TBA,MUS,131M,MUS 131M,TBA,001,French Horn,"Nowlen, P",2.0
2569,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2570,@,TBA,MUS,131N,MUS 131N,TBA,001,Trumpet,"Favia, D",2.0
2571,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2572,@,TBA,MUS,131N,MUS 131N,TBA,001,Trumpet,"Favia, D",2.0
2573,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2574,@,TBA,MUS,131O,MUS 131O,TBA,001,Trombone,"Chrisp, B",2.0
2575,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2576,@,TBA,MUS,131O,MUS 131O,TBA,001,Trombone,"Chrisp, B",2.0
2577,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2578,@,TBA,MUS,131P,MUS 131P,TBA,001,Tuba,"Njoku, P",2.0
2579,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2580,@,TBA,MUS,131P,MUS 131P,TBA,001,Tuba,"Njoku, P",2.0
2581,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2582,@,TBA,MUS,131Q,MUS 131Q,TBA,001,Percussion,"Froh, C",2.0
2583,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2584,@,TBA,MUS,131Q,MUS 131Q,TBA,001,Percussion,"Froh, C",2.0
2585,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2586,@,TBA,MUS,131R,MUS 131R,TBA,001,Classical Guitar,"Goldberg, M",2.0
2587,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2588,@,TBA,MUS,131R,MUS 131R,TBA,001,Classical Guitar,"Goldberg, M",2.0
2589,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2590,@,TBA,MUS,131U,MUS 131U,TBA,001,Saxophone,"Stewart, K",2.0
2591,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2592,@,TBA,MUS,131U,MUS 131U,TBA,001,Saxophone,"Stewart, K",2.0
2593,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2594,@,TBA,MUS,131W,MUS 131W,TBA,001,Harp,"Allvin, K",2.0
2595,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2596,@,TBA,MUS,131W,MUS 131W,TBA,001,Harp,"Allvin, K",2.0
2597,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2598,@,"7:10 - 9:00 PM, TR",MUS,140,MUS 140,PITZER 1010,001,University Jazz Band,"Lee, O",2.0
2599,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2600,@,TBA,MUS,140,MUS 140,TBA,A02,University Jazz Band,"Lee, O",2.0
2601,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2602,@,"4:10 - 6:00 PM, TR",MUS,140,MUS 140,MUSIC 105,A02,University Jazz Band,"Lee, O",2.0
2603,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2604,@,"7:10 - 9:00 PM, TR",MUS,141,MUS 141,MUSIC 105,001,University Symphony,"Baldini, C",2.0
2605,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2606,@,"4:10 - 6:00 PM, MW",MUS,142,MUS 142,PITZER 1010,001,Chamber Singers,"Peregrine, E",2.0
2607,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2608,@,"4:10 - 6:00 PM, MW",MUS,143,MUS 143,MUSIC 105,001,University Concert Band,"Nowlen, P",2.0
2609,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2610,@,"4:10 - 6:00 PM, TR",MUS,144,MUS 144,PITZER 1010,001,University Chorus,"Peregrine, E",2.0
2611,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2612,@,"7:10 - 9:00 PM, MW",MUS,145,MUS 145,PITZER 1010,001,Early Music Ensemble,"Peregrine, E",2.0
2613,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2614,@,TBA,MUS,146,MUS 146,TBA,-,Chamber Music,The Staff,1.0
2615,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2616,@,"4:10 - 6:00 PM, M",MUS,148,MUS 148,PITZER,001,Hindustani Ensemble,"Sahai,Spiller",2.0
2617,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2618,@,"4:10 - 6:00 PM, T",MUS,149,MUS 149,ARTANX 120,001,Indonesian Gamelan Ensem,"Spiller, H",2.0
2619,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2620,@,"2:10 - 4:00 PM, R",MUS,152,MUS 152,PITZER TBA,001,Afro-Cuban Ensemble,"Rice, B",2.0
2621,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2622,@,TBA,MUS,155,MUS 155,TBA,001,Percussion Ensemble,"Froh, C",2.0
2623,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2624,@,TBA,MUS,155,MUS 155,TBA,001,Percussion Ensemble,"Froh, C",2.0
2625,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2626,@,"2:10 - 4:00 PM, F",MUS,155,MUS 155,PITZER 1151,001,Percussion Ensemble,"Froh, C",2.0
2627,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2628,@,TBA,MUS,192,MUS 192,TBA,-,Internship in Music,The Staff,V
2629,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2630,@,TBA,MUS,194HA,MUS 194HA,TBA,-,Special Study for Honors,The Staff,V
2631,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2632,@,TBA,MUS,194HB,MUS 194HB,TBA,-,Special Study for Honors,The Staff,V
2633,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2634,@,TBA,MUS,195,MUS 195,TBA,-,Senior Project,The Staff,2.0
2635,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2636,@,TBA,MUS,198,MUS 198,TBA,-,Directed Gp Study,The Staff,V
2637,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2638,@,TBA,MUS,199,MUS 199,TBA,-,Special Study,The Staff,V
2639,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2640,@,TBA,MUS,203,MUS 203,TBA,-,Music Composition,The Staff,4.0
2641,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2642,@,TBA,MUS,299,MUS 299,TBA,-,Individual Study,The Staff,V
2643,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2644,@,TBA,MUS,396,MUS 396,TBA,-,Teaching Asst Train Prac,The Staff,V
2645,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2646,@,TBA,NAS,194HA,NAS 194HA,TBA,-,Honors Studies,The Staff,4.0
2647,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2648,@,TBA,NAS,194HB,NAS 194HB,TBA,-,Honors Studies,The Staff,4.0
2649,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2650,@,TBA,NAS,195,NAS 195,TBA,-,Fld Experience,The Staff,12.0
2651,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2652,@,TBA,NAS,196,NAS 196,TBA,-,Sr Proj In Nas,The Staff,4.0
2653,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2654,@,TBA,NAS,196,NAS 196,TBA,-,Sr Proj In Nas,The Staff,4.0
2655,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2656,@,TBA,NAS,197TC,NAS 197TC,TBA,-,Community Tutoring,The Staff,V
2657,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2658,@,TBA,NAS,198,NAS 198,TBA,-,Directed Gp Study,The Staff,V
2659,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2660,@,TBA,NAS,199,NAS 199,TBA,-,Special Study,The Staff,V
2661,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2662,@,TBA,NAS,298,NAS 298,TBA,-,Group Study,The Staff,V
2663,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2664,@,TBA,NAS,299,NAS 299,TBA,-,Special Study,The Staff,V
2665,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2666,@,TBA,NAS,396,NAS 396,TBA,-,Teaching Asst Train Prac,"Perea, J",V
2667,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2668,@,TBA,NEM,199,NEM 199,TBA,-,Undergrad Research,The Staff,V
2669,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2670,@,TBA,NEM,290C,NEM 290C,TBA,-,Adv Research Conf,The Staff,1.0
2671,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2672,@,TBA,NEM,298,NEM 298,TBA,-,Group Study,The Staff,V
2673,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2674,@,TBA,NEM,299,NEM 299,TBA,-,Research,The Staff,V
2675,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2676,@,TBA,NPB,091C,NPB 091C,TBA,-,Research Conference,The Staff,1.0
2677,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2678,@,TBA,NPB,092,NPB 092,TBA,-,Internship,The Staff,V
2679,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2680,@,TBA,NPB,098,NPB 098,TBA,-,Directed Group Study,The Staff,V
2681,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2682,@,TBA,NPB,099,NPB 099,TBA,-,Special Study,The Staff,V
2683,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2684,@,TBA,NPB,190C,NPB 190C,TBA,-,Research Conference,The Staff,1.0
2685,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2686,@,TBA,NPB,192,NPB 192,TBA,-,Internship,The Staff,V
2687,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2688,@,TBA,NPB,194HA,NPB 194HA,TBA,-,NPB: Honors,The Staff,1.0
2689,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2690,@,TBA,NPB,194HB,NPB 194HB,TBA,-,NPB: Honors,The Staff,4.0
2691,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2692,@,TBA,NPB,194HC,NPB 194HC,TBA,-,NPB: Honors,The Staff,2.0
2693,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2694,@,TBA,NPB,197T,NPB 197T,TBA,-,Tutoring,The Staff,V
2695,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2696,@,TBA,NPB,198,NPB 198,TBA,-,Directed Gp Study,The Staff,V
2697,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2698,@,TBA,NPB,199,NPB 199,TBA,-,Special Study,The Staff,V
2699,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2700,@,"3:10 - 4:30 PM, MW",NSC,219,NSC 219,OFFCAM,001,Stats for Neuroscience,"Chaudhuri,Nord,Saez",4.0
2701,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2702,@,TBA,NSC,290C,NSC 290C,TBA,-,Research Conference,The Staff,1.0
2703,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2704,@,TBA,NSC,298,NSC 298,TBA,-,Group Study,The Staff,V
2705,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2706,@,TBA,NSC,299,NSC 299,TBA,-,Research,The Staff,V
2707,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2708,@,TBA,NRS,299,NRS 299,TBA,-,Research & Writing,The Staff,V
2709,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2710,@,TBA,NRS,299D,NRS 299D,TBA,-,Dissertation Research,The Staff,V
2711,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2712,@,TBA,NUT,099,NUT 099,TBA,-,Individual Study,The Staff,V
2713,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2714,@,TBA,NUT,130,NUT 130,TBA,-,Expt in Nutrition,The Staff,2.0
2715,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2716,@,TBA,NUT,190C,NUT 190C,TBA,-,Research Conference,The Staff,1.0
2717,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2718,@,TBA,NUT,192,NUT 192,TBA,-,Internship,The Staff,V
2719,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2720,@,TBA,NUT,197T,NUT 197T,TBA,-,Nutrition Tutoring,The Staff,V
2721,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2722,@,TBA,NUT,198,NUT 198,TBA,-,Directed Gp Study,The Staff,V
2723,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2724,@,TBA,NUT,199,NUT 199,TBA,-,Special Study,The Staff,V
2725,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2726,@,TBA,NUT,230,NUT 230,TBA,-,Experiments in Nutrition,The Staff,2.0
2727,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2728,@,TBA,NUT,290C,NUT 290C,TBA,-,Research Conf,The Staff,1.0
2729,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2730,@,TBA,NUT,297T,NUT 297T,TBA,-,Supervised Teaching,The Staff,V
2731,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2732,@,TBA,NUT,298,NUT 298,TBA,-,Group Study,The Staff,V
2733,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2734,@,TBA,NUT,299,NUT 299,TBA,-,Research,The Staff,V
2735,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2736,@,TBA,PFS,270A,PFS 270A,TBA,-,Research in Performance,The Staff,4.0
2737,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2738,@,TBA,PFS,270B,PFS 270B,TBA,-,Research in Performance,The Staff,4.0
2739,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2740,@,TBA,PFS,270C,PFS 270C,TBA,-,Research in Performance,The Staff,4.0
2741,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2742,@,TBA,PFS,270C,PFS 270C,TBA,-,Research in Performance,The Staff,4.0
2743,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2744,@,TBA,PFS,290,PFS 290,TBA,-,Colloquia,The Staff,4.0
2745,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2746,@,TBA,PFS,290,PFS 290,TBA,-,Colloquia,The Staff,4.0
2747,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2748,@,TBA,PFS,298,PFS 298,TBA,-,Group Study,The Staff,V
2749,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2750,@,TBA,PFS,299,PFS 299,TBA,-,Individual Study,The Staff,V
2751,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2752,@,TBA,PFS,299D,PFS 299D,TBA,-,Dissertation Research,The Staff,V
2753,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2754,@,TBA,PER,098,PER 098,TBA,-,Directed Gp Study,The Staff,V
2755,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2756,@,TBA,PER,099,PER 099,TBA,-,Special Study,The Staff,V
2757,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2758,@,TBA,PTX,290C,PTX 290C,TBA,-,Adv Research Conf,The Staff,1.0
2759,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2760,@,TBA,PTX,299,PTX 299,TBA,-,Research,The Staff,V
2761,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2762,@,TBA,PHI,098,PHI 098,TBA,-,Directed Gp Study,The Staff,V
2763,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2764,@,TBA,PHI,099,PHI 099,TBA,-,Spcl Stdy Undgrads,The Staff,V
2765,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2766,@,TBA,PHI,194HA,PHI 194HA,TBA,-,Honors Research,The Staff,4.0
2767,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2768,@,TBA,PHI,194HB,PHI 194HB,TBA,-,Honors Research,The Staff,4.0
2769,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2770,@,TBA,PHI,198,PHI 198,TBA,-,Directed Gp Study,The Staff,V
2771,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2772,@,TBA,PHI,199,PHI 199,TBA,-,Special Study,The Staff,V
2773,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2774,@,TBA,PHI,298,PHI 298,TBA,-,Group Study,The Staff,V
2775,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2776,@,TBA,PHI,299,PHI 299,TBA,-,Research,The Staff,V
2777,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2778,@,TBA,PHI,396,PHI 396,TBA,-,Teaching Asst Train Prac,The Staff,V
2779,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2780,@,TBA,PHY,049,PHY 049,TBA,-,Low Div Suppl Work,The Staff,V
2781,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2782,@,TBA,PHY,098,PHY 098,TBA,-,Directed Gp Study,The Staff,V
2783,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2784,@,TBA,PHY,099,PHY 099,TBA,-,Special Study,The Staff,V
2785,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2786,@,TBA,PHY,194HA,PHY 194HA,TBA,-,Special Study-Honors,The Staff,4.0
2787,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2788,@,TBA,PHY,194HB,PHY 194HB,TBA,-,Special Study-Honors,The Staff,4.0
2789,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2790,@,TBA,PHY,195,PHY 195,TBA,-,Senior Thesis,The Staff,5.0
2791,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2792,@,TBA,PHY,197T,PHY 197T,TBA,-,Tutoring,The Staff,V
2793,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2794,@,TBA,PHY,198,PHY 198,TBA,-,Directed Gp Study,The Staff,V
2795,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2796,@,TBA,PHY,199,PHY 199,TBA,-,Special Study,The Staff,V
2797,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2798,@,TBA,PHY,200C,PHY 200C,TBA,001,Mechanics & Electromag,"Cebra, D",4.0
2799,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2800,@,"10:30 - 12:00 PM, F",PHY,200C,PHY 200C,PHYSIC 185,001,Mechanics & Electromag,"Cebra, D",4.0
2801,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2802,@,"10:30 - 11:40 AM, W",PHY,200C,PHY 200C,PHYSIC 185,001,Mechanics & Electromag,"Cebra, D",4.0
2803,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2804,@,"10:30 - 11:50 AM, TR",PHY,219A,PHY 219A,PHYSIC 185,001,Statistical Mechanics,"Cox, D",4.0
2805,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2806,@,"2:10 - 3:30 PM, WF",PHY,232,PHY 232,PHYSIC 414,001,Topics in String Theory,"Rangamani, M",3.0
2807,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2808,@,"2:10 - 3:30 PM, TR",PHY,266,PHY 266,PHYSIC 185,001,Data Anal for Astrophys,"Wittman, D",3.0
2809,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2810,@,TBA,PHY,270,PHY 270,TBA,-,Topics in Phy Research,"Liu, K",3.0
2811,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2812,@,TBA,PHY,298,PHY 298,TBA,-,Group Study,The Staff,V
2813,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2814,@,"2:10 - 4:00 PM, R",PHY,298,PHY 298,OLSON 144,005,Group Study,"Cebra, D",V
2815,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2816,@,"4:10 - 6:00 PM, R",PHY,298,PHY 298,WELLMN 3,014,Group Study,"Gunion, J",V
2817,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2818,@,"11:00 - 11:50 AM, F",PHY,298,PHY 298,OLSON 109,026,Group Study,"Scalettar, R",V
2819,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2820,@,"12:10 - 1:00 PM, T",PHY,298,PHY 298,OLSON 109,048,Group Study,"Higino Da Silva Neto, E",V
2821,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2822,@,"2:10 - 4:00 PM, F",PHY,298,PHY 298,OLSON 109,055,Group Study,"Webb, D",V
2823,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2824,@,"1:40 - 3:00 PM, R",PHY,298,PHY 298,TBA,057,Group Study,The Staff,V
2825,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2826,@,"1:30 - 3:00 PM, R",PHY,298,PHY 298,OLSON 159,099,Group Study,"Trnka, J",V
2827,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2828,@,TBA,PHY,299,PHY 299,TBA,-,Research,The Staff,V
2829,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2830,@,TBA,PHY,390,PHY 390,TBA,-,Meth Teach Physics,The Staff,1.0
2831,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2832,@,TBA,PHY,396,PHY 396,TBA,-,Teaching Asst Train Prac,The Staff,V
2833,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2834,@,TBA,PLB,092,PLB 092,TBA,-,Internship,The Staff,V
2835,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2836,@,TBA,PLB,098,PLB 098,TBA,-,Directed Gp Study,The Staff,V
2837,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2838,@,TBA,PLB,099,PLB 099,TBA,-,Special Study,The Staff,V
2839,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2840,@,TBA,PLB,189,PLB 189,TBA,-,Plant Bio Experiments,The Staff,3.0
2841,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2842,@,TBA,PLB,190C,PLB 190C,TBA,-,Res Conf Plant Bio,The Staff,1.0
2843,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2844,@,TBA,PLB,192,PLB 192,TBA,-,Internship,The Staff,V
2845,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2846,@,TBA,PLB,194H,PLB 194H,TBA,-,Special Study,The Staff,V
2847,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2848,@,TBA,PLB,197T,PLB 197T,TBA,-,Tutoring,The Staff,V
2849,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2850,@,TBA,PLB,198,PLB 198,TBA,-,Directed Gp Study,The Staff,V
2851,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2852,@,TBA,PLB,199,PLB 199,TBA,-,Special Study,The Staff,V
2853,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2854,@,TBA,PBI,290C,PBI 290C,TBA,-,Res Conf Bot,The Staff,1.0
2855,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2856,@,TBA,PBI,297T,PBI 297T,TBA,-,Tutor Plant Biol,The Staff,V
2857,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2858,@,TBA,PBI,298,PBI 298,TBA,-,Group Study,The Staff,V
2859,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2860,@,TBA,PBI,299,PBI 299,TBA,-,Research,The Staff,V
2861,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2862,@,TBA,PBI,390,PBI 390,TBA,-,Teaching Botany,The Staff,2.0
2863,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2864,@,TBA,PLP,192,PLP 192,TBA,-,Internship,The Staff,V
2865,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2866,@,TBA,PLP,198,PLP 198,TBA,-,Directed Gp Study,The Staff,V
2867,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2868,@,TBA,PLP,199,PLP 199,TBA,-,Special Study,"Lowe-Power, T",V
2869,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2870,@,TBA,PLP,298,PLP 298,TBA,-,Group Study,The Staff,V
2871,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2872,@,TBA,PLP,299,PLP 299,TBA,-,Research,The Staff,V
2873,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2874,@,TBA,PLS,092,PLS 092,TBA,-,Internship,The Staff,V
2875,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2876,@,TBA,PLS,098,PLS 098,TBA,-,Directed Gp Study,The Staff,V
2877,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2878,@,TBA,PLS,099,PLS 099,TBA,-,Special Study,The Staff,V
2879,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
2880,@,TBA,PLS,190C,PLS 190C,TBA,-,Research Group Conf,The Staff,1.0
2881,@ Denotes consent of instructor required. Contact department for CRN.,,,,,,,,,
